id,kolicina,sestavina
20065,1,paradižnik
20065,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20065,,"sol; kurkuma"
20065,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; vegeta"
20065,4,jajca ali kisla smetana
20066,900 ml,mleka
20066,400 g,bele čokolade
20066,1/2,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga v prahu"
20066,1,smetanov puding v prahu
20066,400 g,sladkorja
20066,400 - 600 ml,"belega ruma (lahko nadomestimo s temnim; a bo liker prevzel okus po rumu in spremenil barvo; lahko tudi mešamo)"
20067,,<b>Biskvit:</b>
20067,12,jajc
20067,10 žlic,sladkorja
20067,2,vanilijeva sladkorja
20067,,naribana lupinica 2 limon
20067,200 g,fino mletih bučnih semen
20067,,<b>Krema:</b>
20067,250 g,mascarpone sira
20067,360 g,kisle smetane
20067,200 g,sirnega namaza
20067,100 g,sladke smetane
20067,1,kremfix
20067,3,vanilijevi sladkorji
20067,5 žlic,sladkorja
20067,,<b>Bučni krokant:</b>
20067,80 g,sladkorja v prahu
20067,80-100 g,celih bučnih semen
20068,200 g,rezin slanine
20068,80 g,gorgonzole
20068,150 g,suhih sliv
20069,25 dag,bučnega pireja
20069,60 dag,moke
20069,5 dag,stopljenega masla
20069,2 dl,toplega mleka
20069,1,rumenjak
20069,"1;5 ,suh kvas
20069,žlička,sladkorja
20069,,sol
20069,žlica,sesekljanega rožmarina
20069,2 žlici,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/77/mak/"">makovih</a> semen"
20070,"2;5 dl ,vode
20070,"2;5 dl ,mleka
20070,4,zvrhane žlice ovsenih kosmičev
20070,ščep,soli
20070,,sladkor po okusu
20070,,kosem masla
20070,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>; čokolada v prahu za posip"
20071,140 g,sladkorja
20071,120 g,margarine ali masla
20071,1 žlica,arašidovega masla
20071,150 g,čokolade za kuhanje 
20071,,"+ dodatnih <span class=""label-inline"">70-100 g"
20071,2 žlici,kakava v prahu
20071,100 g,moke
20071,3,večja jajca
20071,ščep,soli
20072,,<b>. plast:</b>
20072,,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding iz vrečke"
20072,,mleko za pripravo pudinga (glej na embalažo)
20072,1,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20072,,<b>.plast:</b>
20072,200 g,navadnih piškotov/keksov 
20072,60 g,"čokoladnih piškotov ali kosmičev (Nesquick:...)"
20072,,<b>. plast:</b>
20072,150 g,mascarpone sirčka
20072,2 dl,+ 1 dl sladke smetane
20072,4,velike žlice kakijeve marmelade ali -->
20072,,"(<span class=""label-inline"">2 velika"
20072,,<b>Preliv; </b>
20072,2 žlici,kakijeve marmelade
20072,4 žlice,vode
20072,1 žlička,želatine
20073,,<b>Za biskvite  po 3x:</b>
20073,5,beljakov
20073,5 žlic,sladkorja
20073,7 žlic,mletih orehov
20073,4 žlice,moke
20073,,<b>Za jajčno kremo:</b>
20073,15,rumenjakov
20073,20 žlic,sladkorja
20073,15 žlic,moke
20073,1 l,mleka
20073,300 g,margarine
20073,300 g,temne čokolade
20073,100 g,bele čokolade
20073,250 g,mletih orehov
20073,3,šlag pene + mleko
20074,"0;5 kg ,srednje velikih čebul
20074,250 g,mlete govedine
20074,50 g,riža 
20074,1,korenček
20074,,sol
20074,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20074,,vegeta
20074,,<b>Za prežganje:</b>
20074,,olje
20074,,moka
20074,,rdeča mleta paprika
20075,,<b>Za špecle:</b>
20075,600 g,moke
20075,6,jajc
20075,,muškatni orešček
20075,2,zvrhani čajni žlički soli
20075,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20075,,topla voda
20075,,kanček mleka
20075,,<b>Za omako:</b>
20075,1,čebula
20075,500 g,pršuta (narezanega na koščke) 
20075,600 ml,smetane za kuhanje
20075,1 dl,mleka
20075,250 g,naribanega sira
20075,,drobtine
20075,,maslo
20075,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20076,,<b>Za kruh:</b>
20076,700 g,polnozrnate moke 
20076,3,srednje veliki krompirji
20076,2 dl,krompirjeve vode
20076,,"šopek kuhanih divjih špargljev (sestavine za kuho; šopek divjih špargljev; malo soli; malo sladkorja; košček masla)"
20076,1 dl,špargljeve vode
20076,1,kocka kvasa (42 g kvasa)
20076,2 čajni žlički,soli 
20076,1 čajna žlička,sladkorja 
20076,2 dl,mleka 
20076,2,jedilni žlici olivnega olja 
20076,1,jajce
20076,,<b>Sestavine za nadev:</b>
20076,500 g,sira v slanici
20076,200 g,"mešanice semen (sončnično seme; bučno seme; sezamovo seme in laneno seme)"
20077,3,"do <span class=""label-inline"">4"
20077,1,manjša bučka
20077,10 g,masla
20077,20 g,pinjol
20077,,prosena ali druga moka 
20077,1,jajce
20077,,"origano; sol"
20078,450 g,špagetov
20078,4,do 5 žlic ekstra deviškega olivnega olja
20078,3/4 skodelice,svežih kruhovih drobtin
20078,1/2 skodelice,sveže naribanega parmezana
20078,1/2 skodelice,sveže naribanega pecorina
20078,1,mala pločevinka slanih sardel
20078,3,stroki česna
20078,3 žlice,paradižnikove mezge
20078,,voda
20079,1 l,vina (Sivi pinot)
20079,2,"šopka sveže <a href=""https://www.kulinarika.net/recepti/zacimbe/81/melisa/"">melise</a>"
20080,,<b>Testo:</b>
20080,15 dag,margarine
20080,20 dag,sladkorja
20080,20 dag,moke
20080,2 žlici,kakava
20080,4,rumenjaki
20080,1,pecilni prašek
20080,2 dl,mleka
20080,,rum
20080,,<b>Krema:</b>
20080,4,beljaki
20080,20 dag,sladkorja v prahu
20080,,<b>Preliv:</b>
20080,10 dag,margarine
20080,10 dag,čokolade
20081,,<b>Testo:</b>
20081,180 g,pirine polnozrnate moke
20081,70 g,bele pšenične moke (tip 500)
20081,ščep,soli
20081,2,srednje veliki jajci
20081,1,jušna žlica olja
20081,2,"jušni žlici vode (lahko tudi več; po potrebi)"
20081,,<b>Nadev:</b>
20081,1,"srednje veliko <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>"
20081,30 g,orehovih jedrc
20081,½,"kavne žlice mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20081,1,jušna žlica ruma
20081,1,jušna žlica sladkorja
20081,2,jušni žlici krušnih drobtin
20081,35 g,masla
20081,1,beljak (za mazanje robov žepkov)
20082,4,"manjše orade (približno <span class=""label-inline"">200 - 250 g"
20082,1,bučka
20082,1,rumena paprika
20082,"0;2 l ,polente
20082,"0;1 l ,Cabernet sauvignona
20082,30 g,sveže naribanega parmezana
20082,,olivno olje
20082,4,zrna nasekljanega česna
20082,ščep,"ali 2 <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20082,ščep,soli
20082,,čili v prahu po okusu
20082,1,ČŽ semen koriandra
20082,1,KŽ rožmarina
20082,1/2,ČŽ mešanice poprov v zrnu
20082,1/2,ČŽ mletega ingverja
20082,1,ČŽ rdeče paprike v prahu
20083,400 g,mlete govedine
20083,1,večja čebula
20083,500 g,moke
20083,1 vrečka,kvasa
20083,"2;5 - 3 dl ,vode
20083,1 žlička,sladkorja
20083,,sol 
20083,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20083,3 žlice,olja
20084,,"vlečeno testo - <span class=""label-inline"">12"
20084,500 g,mlete govedine
20084,1,srednje velik por
20084,,sol
20084,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20084,3,jajca
20084,2 žlici,olja
20085,,<b>Testo:</b>
20085,300 g,moke
20085,200 g,margarine
20085,100 g,sladkorja
20085,4,rumenjaki
20085,1/2,pecilnega praška
20085,2 žlici,kisle smetane
20085,,<b>rehov nadev:</b>
20085,250 g,mletih orehov
20085,6 žlic,sladkorja
20085,4 žlice,mleka
20085,1 žlica,ruma
20085,,<b>Skutin nadev:</b>
20085,500 g,pasirane skute
20085,150 g,sladkorja
20085,4,beljaki
20085,2 žlici,gresa
20086,500 g,muškatne buče
20086,150 g,rdeče leče
20086,2,korenčka
20086,1 velika,čebula
20086,1,srednje velik krompir
20086,1,jž svežega ingverja
20086,2 stroka,česna 
20086,ščepec,muškatnega oreščka
20086,ščepec,"soli in belega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20086,ščepec,"kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20086,,olivno olje
20086,,kisla smetana
20086,,toast 
20086,,sveži timijan
20087,,<b>Testo:</b>
20087,3,lončki gladke moke 
20087,1/4,lončka sladkorja v prahu 
20087,2 dag,kvasa 
20087,1/2,čajne žličke soli
20087,57 g,masla
20087,1/3,lončka mleka 
20087,1/4,lončka vode 
20087,2,jajci 
20087,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20087,,mala žlička sladkorja
20087,,<b>Nadev:</b>
20087,1,lonček sladkorja
20087,2 žlici,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20087,60 g,stopljenega masla
20088,1 kg,krač divjega prašiča (s kostjo)
20088,,olje 
20088,100 g,korenja
20088,100 g,"gomolja <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
20088,50 g,pora 
20088,2,čebuli
20088,2 žlici,paradižnikove mezge 
20088,125 ml,rdečega vina
20088,250 ml,divjačinske ali goveje juhe
20088,7,brinovih jagod 
20088,2,lovorjeva lista 
20088,3 žlice,brusnične marmelade
20088,125 ml,sladke smetane 
20088,,sol
20088,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20089,2,konzervi tune
20089,4,slane ribice
20089,1,večji korenček
20089,5 žlic,ovsenih kosmičev
20089,5 dag,sira
20089,2 stroka,česna
20089,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20089,1 žlička,paradižnikovega koncentrata
20089,3 žlice,navadnega jogurta
20089,1,jajce
20089,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20090,1,paket baby piškotov
20090,,<b>Krema:</b>
20090,250 ml,mleka
20090,½,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> stroka"
20090,50 g,rumenjakov
20090,70 g,sladkorja
20090,10 g,škroba
20090,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding (prašek)"
20090,20 g,masla
20090,300 ml,"sladke smetane (lahko prilagajate; malo več ali malo manj)"
20090,,<b>Preliv za piškote:</b>
20090,300 ml,mleka
20090,malo,ruma (po želji)
20090,200 g,kokosa
20091,,<b>Za posodo velikosti 25x30 cm:</b>
20091,1,"zavoj maslenih keksov (<span class=""label-inline"">250 g"
20091,1,"puding (<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilija</a>; čokolada; lešnik...)"
20091,"0;5 l ,mleka
20091,"0;25 l ,sladke smetane za stepanje
20091,,"višnjev kompot (ali sočno sadje po izbiri; na primer jabolčna čežana)"
20091,,mleko za vlaženje
20091,,sladkor po okusu
20091,,"kokos; čokolada; kakav:...za posip"
20092,370 g,puranjega fileja 
20092,pol,svinjske ribice
20092,100 g,sira v kosu Edamec 
20092,,sol
20092,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20092,,česen
20092,,timijan
20092,1 dl,belega vina
20092,1 dl,vode  zmešane s  koščkom maggi kocke za pečenje ali juha
20092,,olivno olje
20092,4,rezine slanine s poprom
20092,,"zelenjava po želji - korenček; čebula; feferon ali paprika"
20093,4 žlice,solatne majoneze
20093,1/2,kozarčka kisle smetane
20093,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20093,6,jajc
20093,100 g,šunke
20093,1,šopek drobnjaka
20094,,"tablica čokolade s <span class=""label-inline"">70%"
20094,5,skodelic mleka
20094,2,veliki žlici sladkorja
20094,,"mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> (po okusu)"
20095,,<b>Za pripravo fižolovih njokov:</b>
20095,3,srednje veliki krompirji 
20095,720 g,rjavega fižola v slanici 
20095,"0;5 kg ,pirine moke (za testo in za posipanje) 
20095,2,jajci 
20095,2 žlici,stopljenega masla
20095,,sol
20095,,<b>Za pripravo kisle repe:</b>
20095,800 g,kisle repe 
20095,300 g,pečene slanine 
20095,100 g,ocvirkov 
20095,1,manjša čebula
20095,3,stroki česna 
20095,žlica,masla (najbolje žlička masti) 
20095,,lovorov list 
20095,,sol
20095,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20096,,<b>Biskvit:</b>
20096,3,jajca
20096,3 žlice,moke
20096,2 žlici,kakava
20096,2 žlici,sladkorja
20096,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20096,,noževa konica pecilnega praška
20096,3 žlice,mleka
20096,2 žlici,olja
20096,,<b>Skutin nadev:</b>
20096,120 g,narezanih višenj iz kompota
20096,315 g,nepasirane skute
20096,100 g,kisle smetane
20096,45 g,pšeničnega zdroba
20096,40 g,sladkorja
20096,1,jajce
20096,,<b>Preliv:</b>
20096,1,preliv za torte
20096,,sok iz kompota
20096,100 g,višnjevih polovic iz kompota
20097,420 g,pirine moke
20097,2,srednje veliki žlički soli
20097,2,srednje veliki žlički sode bikarbone
20097,300 ml,tople vode
20097,,moka za posip
20098,500 g,jabolk
20098,125 g,moke
20098,70 g,sladkorja
20098,70 g,drobno naribanega korenja
20098,60 g, margarine
20098,1/2 vrečke,pecilnega praška
20099,"2;5 kg ,race
20099,,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
20099,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a> "
20099,3,rezine kruha
20099,2,jabolki
20099,3-5 dl,vode
20099,1 dl,piva
20099,1-2 žlici,medu
20101,500 g,male svinjske ribice
20101,100 g,rezin slanine/ prekajene slanine/ pršuta
20101,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčica</a>"
20101,,maslo (lahko zeliščno)
20101,1,čebula
20101,300 g,skute
20101,400 ml,smetane za kuhanje
20101,3,trikotniki Zdenka sira
20101,1 žlica,"zelenega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20101,,sol
20101,,"svež <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20102,250 g,surove ajdove kaše
20102,7-10,večjih korenov
20102,2 stroka,česna
20102,1,manjša rdeča čebula
20102,,"šopek <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a> (ali drobnjaka)"
20102,2,jajci
20102,,sol
20102,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20102,,"po želji <span class=""label-inline"">2-3 žlice"
20103,35 dag,moke
20103,6 dag,masla ali margarine za peko
20103,2 dag,masti
20103,1,jajce
20103,5 žlic,mleka
20103,,nastrgana lupinica ene limone
20103,10 dag,sladkorja
20103,1,pecilni prašek
20104,40 dag,moke
20104,4 dag,masla ali margarine za peko
20104,8 dag,sladkorja
20104,10 dag,medu
20104,1,jajce
20104,1/2 žličke,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20104,,nastrgana limonina lupinica
20104,4 žlice,mleka
20104,ščep,sode bikarbone
20105,4,žemlje
20105,3 dl,sladke smetane
20105,pest,"rozin; namočenih v rumu"
20105,,sladkor po okusu
20105,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20105,2 dl,mleka
20105,4,jajca
20105,malo,moke - žlica ali dve
20105,,sladkor po okusu
20106,2,jajci
20106,pest,narezanega pora
20106,1-2,mandarini
20106,velika žlica,drobno narezane rdeče paprike
20106,,olivno olje
20106,,sol
20107,,<b>Testo:</b>
20107,500 g,moke
20107,2 žlici,kakava
20107,250 g,masla
20107,150 g,sladkorja
20107,1,jajce
20107,1 žlica,kisle smetane
20107,1/2,pecilnega praška
20107,,<b>Nadev:</b>
20107,200 g,čokolade
20107,1 dl,sladke smetane 
20107,1/2 žličke,ekstrakta mete
20107,,sladkor v prahu
20108,"3;30 kg ,rdeče paprike (najboljši so rogi)
20108,4 žlice,soli
20108,2 žlici,sladkorja
20108,7 dl,kisa za vlaganje
20108,"3;3 dl ,olja
20108,1,glavica česna
20108,,"šop <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20109,325 g,"moke - pol ostre; pol navadne oz. po želji"
20109,1/2,pecilnega praška
20109,1,jajce
20109,1 dl,jogurta
20109,2 žlici,kisle smetane
20109,"0;5 - 0;75 dl ,mleka
20109,,sol
20109,,olje za cvrenje
20110,2,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20110,1,"zavitek listnatega testa (<span class=""label-inline"">250 g"
20110,malo,soka stisnjene limone
20110,4 žličke,sladkorja
20110,vrečka,čokoladnega pudinga
20110,"0;5 l ,mleka
20111,2,čebuli
20111,1 - 2,papriki
20111,2,paradižnika
20111,1,zelenjavna omaka
20111,1,mala kisla smetana
20111,,olje
20111,,sol
20111,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20111,,tortilje 
20111,,sir
20112,3 skodelice,moke
20112,1 čajna žlička,soli
20112,1 čajna žlička,pecilnega praška
20112,1/3 skodelice,olja
20112,1 skodelica,tople vode
20113,,<b>Suhe sestavine:</b>
20113,185 g,bele moke
20113,1,pecilni prašek
20113,4 žlice,"kakava ali <span class=""label-inline"">3 žlice"
20113,,koščki jedilne čokolade
20113,,<b>Mokre sestavine:</b>
20113,1,jajce
20113,1,kisla smetana
20113,70 g,sladkorja
20113,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20113,85 g,stopljenega masla (ne sme biti vroče)
20114,,<b>Biskvit; </b>
20114,4,jajca 
20114,12 žlic,moke 
20114,12 žlic,sladkorja
20114,5 žlic,mleka
20114,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20114,1,pecilni prašek 
20114,3 žlice,kakava
20114,5 žlic,olja 
20114,,<b>Nadev:</b>
20114,5 dl,sladke smetane
20114,2,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20114,malo,limoninega soka
20114,,"na koncu lahko naribamo čokolado; naredimo čokoladno glazuro ali posujemo s kakavom; po zelji."
20115,,<b>Testo:</b>
20115,1 kg,bele pšenične moke
20115,,kocka kvasa
20115,3-4,rumenjaki
20115,3 dl,mlačnega mleka
20115,12 dag,masla ali margarine za peko
20115,1 žlička,soli
20115,2 žlici,sladkorja
20115,,naribana limonina lupina
20115,malo,ruma
20115,,<b>Nadev:</b>
20115,50 dag,tekočega  medu
20115,10 dag,stopljenega masla ali margarine za peko
20115,40 dag,mletih orehov
20115,1-2 dl,mlačnega mleka
20115,2,jajci
20115,malo,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20115,,<b>Za posip:</b>
20115,20 dag,zmletih orehov
20116,80 dag,bele moke
20116,30 dag,zmletih prepraženih ocvirkov
20116,4,jajca
20116,,kocka kvasa 
20116,1 žlička,soli
20116,žlica,sladkorja
20116,3 dl,mlačnega mleka
20117,1,večja konzerva tune
20117,1,večja bučka ali 2 manjši
20117,1,"smetana za kuhanje (<span class=""label-inline"">2 dl"
20117,3,"ali <span class=""label-inline"">4"
20117,1,čebula
20117,2 stroka,česna
20117,,sol
20117,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20117,,vegeta
20117,,origano
20118,,maslo
20118,1,korenček
20118,,"steblo <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
20118,8,v kisu vloženih čebulic
20118,1,piščanec ali 4 kračice 
20118,2,bedri
20118,2 kosa,piščančjih prsi s kostjo
20118,1 dl,vina
20118,,voda po potrebi
20118,1,"pločevinka pelatov (<span class=""label-inline"">240 g"
20118,30 g,suhih jurčkov
20118,,himalajska sol
20118,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20118,1/2 dl,smetane
20119,35 dag,moke
20119,"0;5 l ,piva
20119,ščepec,soli
20119,žlička,pecilnega praška
20119,,"poljuben nadev (kečap; salama; sir; origano; razna zelenjava)"
20120,5,jajc
20120,100 g,stopljene temne čokolade
20120,100 g,masla
20120,100 g,sladkorja
20120,žlica,moke
20120,,pecilni prašek
20120,200 g,borovnic
20120,1/2 l,sladke smetane
20120,,sladkor v prahu
20121,200 g,piščančjega mesa iz juhe ali ostanki pečenega piščanca
20121,80 g,naribane mozzarelle
20121,80 g,naribanega parmezana ali grana padano
20121,80 g,starega kruha namočenega v mleku
20121,3,jajca
20121,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20121,1,korenček iz juhe
20121,,<b>Omaka:</b>
20121,1,bučka
20121,1 dl,smetane za kuhanje
20121,,česen v prahu
20121,,sol
20122,1 kg,kislega zelja
20122,500 g,mletega mešanega mesa
20122,250 - 300 g,ajdove kaše
20122,150 g,sira
20122,1,čebula
20122,1 velika,kisla smetana
20122,3,jajca
20122,,lovorjev list
20122,,sol 
20122,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
20122,,olje
20123,50 dag,skute
20123,4,jajca
20123,12 dag,sladkorja
20123,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20123,1,limonina lupina
20123,5 dag,masla
20123,2 žlici,kisle smetane
20123,10 dag,gladke moke
20123,1 velika žlica,pecilnega praška
20123,1 pest,goji jagod
20124,1 kg,rumene kolerabe
20124,2 žlici,jedilnega olja
20124,,sladka rdeča paprika v prahu
20124,,sol 
20125,,limonin sok
20125,,pomarančni sok
20125,,sok granatnega jabolka (lahko tudi malinovec)
20125,,voda
20125,,med
20126,"1;2 kg ,moke
20126,60 dag,masla
20126,40 dag,sladkorja
20126,2,vanilijeva sladkorja
20126,,"sredica ene burbonske <a href=""https://www2.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20126,2,pecilna praška
20126,6,razžvrkljanih jajc
20127,½ kg,lososa
20127,½,paprike
20127,1,limeta
20127,,sol 
20127,,"bel <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20127,,ingver (čajna žlička)
20127,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20127,1 strok,česna
20127,1 žlica,olivnega olja
20128,500 g,malin ali drugih gozdnih sadežev
20128,1/4 skodelice,medu ali javorjevega sirupa
20128,3 žlice,chia semen
20128,1/2,"čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"
20129,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"
20129,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zeleno</a> <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a> ali 1 hruška"
20129,3 pesti,špinače 
20129,1 žlica,mletih lanenih semen
20129,malo,vode
20130,500 g,mletega mesa (miks govedine in svinjine)
20130,1,krompir
20130,1,jajce
20130,2,"šalotki; nasekljani"
20130,1 skodelica,kruhovih drobtin
20130,,"koper; nasekljan"
20130,,maslo
20130,,olje
20130,,"sol in <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20130,,<b>Za omako:</b>
20130,,sok ½ limone
20130,150 ml,jušne osnove
20130,1 žlica,moke
20130,2 žlici,kisle smetane
20131,1 l,piva
20131,1,"pomaranča (malo za okus; malo lahko tudi za dekoracijo)"
20131,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a> aka. nageljnovih žbic"
20131,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> v skorji; alternativa; 1 čajna žlička <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> v prahu"
20131,8,velikih žlic sladkorja
20131,1,"cm svežega ingverja; lahko tudi 2 žlici ingverja v prahu"
20131,3 dl,vode
20132,2,manga
20132,2,limeti
20132,3,šalotke
20132,2,manjša paradižnika
20132,1 kg,rakovih repkov
20132,2,avokada
20132,,listi koriandra
20132,,kapre
20133,1 kg,moke
20133,600 ml,vode
20133,100 ml,olja
20133,20 g,soli 
20133,20 g,sladkorja
20133,2,suha kvasa / 1 svež kvas
20134,1 kg,očiščenih srednje velikih lignjev
20134,200 g,pire
20134,2,šalotki
20134,"0;5 dl ,piščančje ali ribje jušne osnove
20134,1,manjša chorizo klobasica
20134,5 dag,gob
20134,1 dl,olivnega olja
20134,"0;5 dl ,belega vina
20134,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20134,,"sesekljan <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20134,,<b>Za omako:</b>
20134,,maslo 
20134,,šalotka
20134,,žafran
20134,,ribja osnova 
20134,,sladka smetana
20135,,ingver (narezan na koščke)
20135,,filter čaj vrečke
20135,,limona
20135,,med
20135,,vrela voda
20136,,<b>Testo:</b>
20136,1 kg,moke
20136,1,kocka kvasa
20136,1/2 l,mleka
20136,1,kisla smetana
20136,1 dl,olja
20136,1,celo jajce
20136,3,rumenjaki
20136,10 dag,sladkorja
20136,,<b>Nadev:</b>
20136,1,"maslo (<span class=""label-inline"">250 g"
20136,2,rumenjaka
20136,1,kisla smetana
20136,,sladkor
20136,,pehtran (približno 2 šopka)
20137,,<b>Testo:</b>
20137,3/4 ,lončka rjavega sladkorja
20137,1,lonček pirine moke
20137,1 ,lonček orehov
20137,1/2,lončka olja ali stopljene maščobe
20137,1 ,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> prašek"
20137,1 ,pecilni prašek
20137,4,jajca
20137,1,"veliko ali <span class=""label-inline"">2"
20137,1,"velik ali <span class=""label-inline"">2"
20137,,marmelada
20137,,<b>Obliv:</b>
20137,2  dl,sladke smetane
20137,10 dag,temne čokolade
20138,2-3,jabolka
20138,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"
20138,350 ml,mleka
20138,50 ml,sladke smetane
20138,4 žlice,sladkorja
20138,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
20138,,maslo
20139,,<b>Suhe sestavine:</b>
20139,25 dag,polnozrnate moke
20139,,konkreten ščep soli
20139,1 vrečka,suhega kvasa 
20139,,<b>Mokre sestavine:</b>
20139,1,rumenjak
20139,,rum
20139,1 vrečka,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20139,,naribana limonina lupinica
20139,"1;5 dl ,zelo toplega mleka
