id,sestavina
20095,<b>Za pripravo fižolovih njokov:</b>; srednje veliki krompirji ; rjavega fižola v slanici ; pirine moke (za testo in za posipanje) ; jajci ; stopljenega masla; sol; <b>Za pripravo kisle repe:</b>; kisle repe ; pečene slanine ; ocvirkov ; manjša čebula; stroki česna ; masla (najbolje žlička masti) ; lovorov list ; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20096,<b>Biskvit:</b>; jajca; moke; kakava; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; noževa konica pecilnega praška; mleka; olja; <b>Skutin nadev:</b>; narezanih višenj iz kompota; nepasirane skute; kisle smetane; pšeničnega zdroba; sladkorja; jajce; <b>Preliv:</b>; preliv za torte; sok iz kompota; višnjevih polovic iz kompota
20097,pirine moke; srednje veliki žlički soli; srednje veliki žlički sode bikarbone; tople vode; moka za posip
20098,jabolk; moke; sladkorja; drobno naribanega korenja;  margarine; pecilnega praška
20099,race; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "; "<a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a> "; rezine kruha; jabolki; vode; piva; medu
20101,male svinjske ribice; rezin slanine/ prekajene slanine/ pršuta; "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčica</a>"; maslo (lahko zeliščno); čebula; skute; smetane za kuhanje; trikotniki Zdenka sira; "zelenega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; sol; "svež <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20102,surove ajdove kaše; večjih korenov; česna; manjša rdeča čebula; "šopek <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a> (ali drobnjaka)"; jajci; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "po želji <span class=""label-inline"">2-3 žlice"
20103,moke; masla ali margarine za peko; masti; jajce; mleka; nastrgana lupinica ene limone; sladkorja; pecilni prašek
20104,moke; masla ali margarine za peko; sladkorja; medu; jajce; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; nastrgana limonina lupinica; mleka; sode bikarbone
20105,žemlje; sladke smetane; "rozin; namočenih v rumu"; sladkor po okusu; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; mleka; jajca; moke - žlica ali dve; sladkor po okusu
20106,jajci; narezanega pora; mandarini; drobno narezane rdeče paprike; olivno olje; sol
20107,<b>Testo:</b>; moke; kakava; masla; sladkorja; jajce; kisle smetane; pecilnega praška; <b>Nadev:</b>; čokolade; sladke smetane ; ekstrakta mete; sladkor v prahu
20108,rdeče paprike (najboljši so rogi); soli; sladkorja; kisa za vlaganje; olja; glavica česna; "šop <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20109,"moke - pol ostre; pol navadne oz. po želji"; pecilnega praška; jajce; jogurta; kisle smetane; mleka; sol; olje za cvrenje
20110,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; "zavitek listnatega testa (<span class=""label-inline"">250 g"; soka stisnjene limone; sladkorja; čokoladnega pudinga; mleka
20111,čebuli; papriki; paradižnika; zelenjavna omaka; mala kisla smetana; olje; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; tortilje ; sir
20112,moke; soli; pecilnega praška; olja; tople vode
20113,<b>Suhe sestavine:</b>; bele moke; pecilni prašek; "kakava ali <span class=""label-inline"">3 žlice"; koščki jedilne čokolade; <b>Mokre sestavine:</b>; jajce; kisla smetana; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; stopljenega masla (ne sme biti vroče)
20114,<b>Biskvit: </b>; jajca ; moke ; sladkorja; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek ; kakava; olja ; <b>Nadev:</b>; sladke smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; limoninega soka; "na koncu lahko naribamo čokolado; naredimo čokoladno glazuro ali posujemo s kakavom; po zelji."
20115,<b>Testo:</b>; bele pšenične moke; kocka kvasa; rumenjaki; mlačnega mleka; masla ali margarine za peko; soli; sladkorja; naribana limonina lupina; ruma; <b>Nadev:</b>; tekočega  medu; stopljenega masla ali margarine za peko; mletih orehov; mlačnega mleka; jajci; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; <b>Za posip:</b>; zmletih orehov
20116,bele moke; zmletih prepraženih ocvirkov; jajca; kocka kvasa ; soli; sladkorja; mlačnega mleka
20117,večja konzerva tune; večja bučka ali 2 manjši; "smetana za kuhanje (<span class=""label-inline"">2 dl"; "ali <span class=""label-inline"">4"; čebula; česna; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; vegeta; origano
20118,maslo; korenček; "steblo <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"; v kisu vloženih čebulic; piščanec ali 4 kračice ; bedri; piščančjih prsi s kostjo; vina; voda po potrebi; "pločevinka pelatov (<span class=""label-inline"">240 g"; suhih jurčkov; himalajska sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; smetane
20119,moke; piva; soli; pecilnega praška; "poljuben nadev (kečap; salama; sir; origano; razna zelenjava)"
20120,jajc; stopljene temne čokolade; masla; sladkorja; moke; pecilni prašek; borovnic; sladke smetane; sladkor v prahu
20121,piščančjega mesa iz juhe ali ostanki pečenega piščanca; naribane mozzarelle; naribanega parmezana ali grana padano; starega kruha namočenega v mleku; jajca; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; korenček iz juhe; <b>Omaka:</b>; bučka; smetane za kuhanje; česen v prahu; sol
20122,kislega zelja; mletega mešanega mesa; ajdove kaše; sira; čebula; kisla smetana; jajca; lovorjev list; sol ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "; olje
20123,skute; jajca; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; limonina lupina; masla; kisle smetane; gladke moke; pecilnega praška; goji jagod
20124,rumene kolerabe; jedilnega olja; sladka rdeča paprika v prahu; sol 
20125,limonin sok; pomarančni sok; sok granatnega jabolka (lahko tudi malinovec); voda; med
20126,moke; masla; sladkorja; vanilijeva sladkorja; "sredica ene burbonske <a href=""https://www2.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"; pecilna praška; razžvrkljanih jajc
20127,lososa; paprike; limeta; sol ; "bel <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; ingver (čajna žlička); "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; česna; olivnega olja
20128,malin ali drugih gozdnih sadežev; medu ali javorjevega sirupa; chia semen; "čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"
20129,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zeleno</a> <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a> ali 1 hruška"; špinače ; mletih lanenih semen; vode
20130,mletega mesa (miks govedine in svinjine); krompir; jajce; "šalotki; nasekljani"; kruhovih drobtin; "koper; nasekljan"; maslo; olje; "sol in <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; <b>Za omako:</b>; sok ½ limone; jušne osnove; moke; kisle smetane
20131,piva; "pomaranča (malo za okus; malo lahko tudi za dekoracijo)"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a> aka. nageljnovih žbic"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> v skorji; alternativa: 1 čajna žlička <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> v prahu"; velikih žlic sladkorja; "cm svežega ingverja; lahko tudi 2 žlici ingverja v prahu"; vode
20132,manga; limeti; šalotke; manjša paradižnika; rakovih repkov; avokada; listi koriandra; kapre
20133,moke; vode; olja; soli ; sladkorja; suha kvasa / 1 svež kvas
20134,očiščenih srednje velikih lignjev; pire; šalotki; piščančje ali ribje jušne osnove; manjša chorizo klobasica; gob; olivnega olja; belega vina; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "sesekljan <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; <b>Za omako:</b>; maslo ; šalotka; žafran; ribja osnova ; sladka smetana
20135,ingver (narezan na koščke); filter čaj vrečke; limona; med; vrela voda
20136,<b>Testo:</b>; moke; kocka kvasa; mleka; kisla smetana; olja; celo jajce; rumenjaki; sladkorja; <b>Nadev:</b>; "maslo (<span class=""label-inline"">250 g"; rumenjaka; kisla smetana; sladkor; pehtran (približno 2 šopka)
20137,<b>Testo:</b>; lončka rjavega sladkorja; lonček pirine moke; lonček orehov; lončka olja ali stopljene maščobe; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> prašek"; pecilni prašek; jajca; "veliko ali <span class=""label-inline"">2"; "velik ali <span class=""label-inline"">2"; marmelada; <b>Obliv:</b>; sladke smetane; temne čokolade
20138,jabolka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"; mleka; sladke smetane; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"; maslo
20139,<b>Suhe sestavine:</b>; polnozrnate moke; konkreten ščep soli; suhega kvasa ; <b>Mokre sestavine:</b>; rumenjak; rum; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; naribana limonina lupinica; zelo toplega mleka; stopljenega masla; <b>Nadev:</b>; kvalitetnih mletih orehov; kokosovega sladkorja; vrele sladke smetane; rum; "sneg <span class=""label-inline"">1"
20140,"piščančjih peruti (<span class=""label-inline"">10"; curry začimbe v prahu; kurkume; sol; jedilni žlici olivnega olja; čebuli; vode
20141,<b>Za pripravo testa: </b>; jajca ; moke ; olja; kanček soli; <b>Za pripravo nadeva: </b>; glava brokolija; strokov česna ; nepasirane skute ; dimljenega sira (ali parmezana) ; sol ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; kakšna žlica kisle smetane po potrebi; <b>Za premaz (lepilo): </b>; beljak
20142,masla; nerafiniranega rjavega sladkorja (muscovado); jajce; zravnano polna čajna žlica belega sladkorja (za sneg); pirine polnozrnate moke; zravnano polna kavna žlica pecilnega praška; "močne; precejene kave"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; strokov kardamoma; mleka (približno 2 jušni žlici); orehova jedra; beli mleti sladkor za posip; ostra moka
20143,orehov; brusnic; temne čokolade; jajca; rjavega sladkorja; pirine moke; pecilnega praška
20144,sladkorja; pirine moke; margarine; jajci; pecilnega praška; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; kokosove moke
20145,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; mletih orehov; kokosove moke; medu; rožičeve melase; olivnega olja; soli; sode bikarbone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; ingverja v prahu; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"; muškatnega oreška
20146,mletih orehov; "kakava (grenki; ""pravi"" kakav)"; sode bikarbone; soli; "avokado (okrog <span class=""label-inline"">160 g"; olivnega olja; medu; nasekljanih datljev; jajce; "temne čokolade (vsaj <span class=""label-inline"">55 %"; posušenih goji jagod; "arašidov (nepraženi in nesoljeni; olupljeni)"
20147,"avokada (okrog <span class=""label-inline"">100 g"; vanilijeva sladkorja; sladkorja; polnozrnate pirine moke; konopljinega proteinskega prahu; pecilnega praška; soli; limonina lupinica; vode; zelenega ali črnega čaja ali filter vrečka
20148,masla; sladkorja; jajci; pirine moke; mletih lešnikov; "kakava (grenki; ""pravi"" kakav)"; pecilnega praška; mleka; <b>Za karamelo:</b>; sladkorja; sladke smetane
20149,moke manitobe; masla; rumenjakov; sladkorja; kvasa; soli; vode; sladke smetane; rozin; pomarančnih olupkov; vanilijeva sladkorja
20150,moke; masti; kvasa; mleka; marmelada za nadev; sladkor v prahu
20151,polnomastnega mleka; rjavega sladkorja (lahko kombinirate z melaso); čokolade za kuhanje; "paličica <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; "mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"; nageljnovih žbic; zvezdastih janeževih rožic; čistega alkohola ali sadjevca; rjavega ruma
20152,moke; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> ali lešnikov"; 	sladkorja; pecilnega praška (brez vrha); "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; soli; jajce;  hladnega masla; kozarec marelične ali pomarančne marmelade; kuverture ali čokoladne glazure (temna čokolada + maslo + malo olja); "orehi; lešniki; mandlji; pistacije; sončnična semena "
20153,moke; pecilnega praška; čajne žličke soli; + 1/2 jedilne žlice mletega ingverja; "čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; čajne žličke mletih nageljnovih žbic; olja oljne ogrščice (ali drugega); črne melase; mleka (lahko veganskega); sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> arome"
20154,balzamičnega kisa; rjavega sladkorja; drobno narezanega rdečega zelja ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a> granny smith (ali kakšno drugo čvrsto malo kiselkasto <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>); narezano na rezine"; "+ <span class=""label-inline"">40 g"; "+ <span class=""label-inline"">2 žlici"; nadrobljenega mehkega kozjega sira (chevré); grobo nasekljanih orehov; stisnjenega česna; moke; "masla; narezanega na kocke (do uporabe hranimo v hladilniku)"; soli; "rumenjaka + <span class=""label-inline"">1"; stepene sladke smetane; jedilna žlica konjaka; "potrebujemo tudi tortni model premera <span class=""label-inline"">24"
20155,"<a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"; mleka  ; jedilnih žlic mletega sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; masla; jedilna žlica drobtin; jajce; jedilni žlici kisle smetane
20156,mletih rožičev; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; jedilnih žlic mletega sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"; mlasla; jedilni žlici kisle smetane; "manjše <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>"; beljak
20157,puranji zrezie; "cl sladke smetane (jaz sem uporabila trdo s. smetano. Če uporabite tekočo; dodajte samo dl vode.)"; vode; muškatni orešček; drobnjak; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; olje; voda; moka
20159,"beljakov (<span class=""label-inline"">4-5"; sladkorja; moke (tip 500); mleka; olja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek; orehov (jedrca) in pest rozin
20160,belega ali rdečega vina; vode; sladkorja; mešanice za kuhano vino Kotany; rezine pomaranče; rezin limone
20161,<b>Testo:</b>; moke; masla; sladkorja v prahu; kakava; jajce; vode; "<b>Krema ""after eight"" :</b>"; bele čokolade; smetane za stepanje; ekstrakta mete; <b>Čokoladna krema:</b>; jedilne čokolade; smetane za stepanje
20162,<b>Biskvit:</b>; jajc; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; ajdove moke; mletih orehov; grenkega kakava; pecilnega praška; <b>Kostanjeva krema:</b>; mascarpone sira; "kostanjev (kuhanih; olupljenih in pretlačenih)"; kostanjevega medu; ruma; <b>Figov džem:</b>; fig (čez noč namoči v vodi) ; <b>Nadev iz bučnic:</b>; mletih bučnih semen; čistega bučnega olja; kostanjevega medu; <b>Čokoladni preliv:</b>; jedilne čokolade; temne čokolade z vsaj 70 % kakava; sladke smetane; bučna semena za okras
20163,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; Nutele; hladnega mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20164,zavitek biskvitkov (kupljeni polkrožni piškoti); "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"; temne čokolade; sladke smetane; kokosova moka
20165,krompirja; sira feta; mlade čebule; črnih oliv; večjih kaper; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; sveža meta; "sesekljanega <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; <b>Za preliv:</b>; olivnega olja; filejev inčunov; čvrstega jogurta; kisle smetane; sesekljan koper; sok ene limone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčičnih semen</a>"
20166,manjši jajčevci; "mocarele (večja; za lažje rezanje)"; "pločevinka vloženega paradižnika (<span class=""label-inline"">400 g"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; moka; olivno olje; parmezana
20167,kokosove maščobe; rjavega sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; pirine polnozrnate moke; zravnane žličke pecilnega praška; jajci; veliki žlici mleka; sesekljanih (ali zelo grobo mletih orehov); rozin; mletega sladkorja; veliki žlici limoninega soka; srebrne sladkorne kroglice; maščoba in ostra moka za pekač
20168,solata; "kruh; narezan na kocke"; panceta; parmezan; česen; olje; kis; "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; sol
20169,"svežih; po možnosti jadranskih kalamarov (dolgi naj bodo vsaj <span class=""label-inline"">10"; oljčno olje; stroki česna; "vejica <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; suha paradižnika; sveže špinače; parmezana; drobtin; cca. dl belega vina ; jajce; sol
20170,krompirja; korenja; stroki česna; suh zdrobljen rožmarin; vložene rdeče pese; "feta sira; nalomljenega v kocke"; sveže mete; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; olivnega olja; vode
20171,"večji krvavici (približno <span class=""label-inline"">400 g"; jušne žlice svinjske masti; naribanega kislega zelja; srednje velika čebula; "zrn črnega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; lovorjev list; timijana; zvrhano polna kavna žlica sladke prekajene rdeče mlete paprike; ocvirki
20172,<b>Biskvit:</b>; "(<span class=""label-inline"">2;5 dl"; moke ; rjavega sladkorja ; čajne žličke pecilnega praška ; čajne žličke sode bikarbone ; "čajne žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> "; čajne žličke ingverja v prahu ; čajne žličke muškatnega oreščka ; "čajne žličke pimenta (ali <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>) "; "arome <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a> "; večja jajca ; čajne žličke soli; <b>Krema:</b>; kremnega sira ; masla; sladkorja v prahu; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"; sladkor v prahu za posipanje po krpi in po ruladi
20173,rumenjakov; sladkorja (20 + 80 g); blanširane in zmlete špinače; beljakov; moke; masla
20174,beljakov; sladkorja ; raztopljenega masla; moke ; rozin ; "suhih fig; narezanih "; "marelic; narezanih"; "orehov; grobo sesekljanih "; limonina lupina
20175,pomaranč; limon; sladkorja
20176,konzerva (poljubnega) fižola; konzerva čičerike; konzerva leče; stročjega fižola; por; "soli in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; "bučno olje (100%; domače)"; "belo olje (sončnično; rastlinsko; repično;..)"; jabolčni kis; feta sir
20177,špeha ali pancete; "vejic <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; "- <span class=""label-inline"">30 g"
20178,palačink; Leibniz piškotov; <b>Karamel:</b>; sladkorja; smetane za stepanje; <b>Čokolada:</b>; jedilne čokolade; smetane za stepanje
20180,<b>Za testo:</b>; bele moke; jajca; olja; vode; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; <b>Za nadev:</b>; srednji čebuli; strokov česna; svežih šampinjonov; "posušen mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>; mleti origano; malo suhega drobnjaka; sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; Ricotte; <b>Za paradižnikovo omako:</b>; čebula; stroki česna; paradižnikove omake; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a>; origano"; <b>Za sirovo omako:</b>; en paketek smetane za kuhanje; kisle smetane; "nariban sir po izbiri; ali pa kakšen topljen sirček"; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; origano; <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majaron</a> ipd."
20181,<b>Testo: </b>; moke; masla ; sladkorja v prahu; eno jajce ; <b>Karamela: </b>; kondenziranega mleka; mehkega rjavega sladkorja; masla; <b>Okras:</b>; sladke smetane ; "velike <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"; temne čokolade
20182,zavoja Albert keksov ; "trije različni pudingi (lahko tudi isti; a je lepše; če so različni)"; sladka smetana; kompotova voda (po želji)
20183,moke; masla; jogurta; medu; sode bikarbone; sol po potrebi; suhega kvasa; olupljene rdeče pese; jajce
20184,<b>Biskvit:</b>; jajca; sladkorja; moke; <b>Za namakanje biskvita:</b>; vode; sladkorja; <b>Bananin nadev:</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"; sladkorja; smetane za stepanje; "želatine (<span class=""label-inline"">6"
20185,faširanega mesa (mešano); srednji čebuli; česna; "zmleti žemljici; manjši"; jajci; srednje veliko korenje; soli; vegete; rdeče paprike; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20186,ajdove moke; sladkorja; masla sobne temperature; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; pecilnega praška; soli; jajc; <b>NADEV:</b>; ribezove marmelade; <b>POSIP:</b>; netopljiv sladkor v prahu
20187,polnozrnatega kruha; paradižnika; jajci; brstičnih ohrovtov; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jedilna žlica olivnega olja; jedilni žlici kisa
20188,<b>Čebulna juha:</b>; čebule; masla; moke; mleka; voda; vegeta; goveja kocka; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; <b>Tirolski knedli:</b>; belega kruha ali toasta; mleka; sira gavda ali edamec; parmezana; """speckwürfel"" iz Hoferja (lahko tudi na koščke narezana prekajena slanina; pršut...)"; manjša čebula; JŽ masla + za popečt knedle; JŽ moke; drobtin + za popečt knedle; jajca; "JŽ <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>/ drobnjak"; sol
20189,rdeče paprike; paradižnika (bolj zrelega); belega olja; kisa (jaz uporabljam domač jabolčni kis); sladkorja; soli (približno dve pesti); "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a>"
20190,lonček mletih lešnikov; kakava v prahu ; kokosove maščobe; kokosovega sladkorja
20191,piščančjih prsi; rjavega sladkorja; svetle sojine omake ; limona; "<a href=""https://www.kulinarika.net/recepti/zacimbe/4/ananas/"">ananas</a>"
20192,moke; kvas; soli; masla; "cca. <span class=""label-inline"">3 dl"; olivnega olja; rožmarina; soli
20193,sladkorja; vode; keksov; margarine; ruma; kokosove moke; čokolada in mrvice za preliv
20194,moke; vode; kocke svežega kvasa; jajce; rezana žlica sladkorja; soli; olivnega olja; olja za premaz
20195,rumenjakov; sladkorja; ruma ; ajdove moke ; beljakov; papir za peko za pekač
20196,manjša rdeča čebula; svežega zelja; "mala <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> paprika"; kurkume; himalajska sol; zelenjavne mešanice; olivno olje; kvinoje
20197,<b>Masa:</b>; mleka; jajca; soli; sladkorja; "pirine (presejane) in polovica polnozrnate pirine moke (moko dodamo po občutku; da je masa ravno prav tekoča)"; olje ali maslo za pečenje; <b>Nadev:</b>; mletih lešnikov (ali orehov); sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; rozin predhodno namočenih v rum (namakamo jih eno uro); jajci; velikih žlic kisle smetane (lahko skuta); <b>Za premaz:</b>; veliki žlici kisle smetane; sladkorja
20198,<b>Testo:</b>; moke; masla; sladkorja v prahu; mletih orehov; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; <b>Polnilo:</b>; kakijev pire; mleti praženi madlji; rjav sladkor
20199,lignjev; pelatov oz. spasiranega paradižnika; manjša bučka; rumena + 1 rdeča paprika; paradižnik; čebula ; strokov česna; šampinjonov ; kvalitetnega belega vina; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; oljčno olje
20200,slanine; jajca; koruzne tortilje; manjša čebula; paradižnik; naribanega sira; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20201,kunca; šampinjonov; mladega graha (lahko tudi zmrznjen); pancete; pinjol; olivnega olja; večja glava čebule; stroki česna; črnega vina; moka; masla; paradižnikovega koncentrata; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; origano; voda
